Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Hans Olav Stephansen Uldal,M,21.0,184.0,86.0,Norway,NOR,2004 Summer,2004,Athina,Athletics,Decathlon,
Mara Isabel Urrutia Ocor,F,23.0,170.0,78.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,Shot Put,
Mara Isabel Urrutia Ocor,F,23.0,170.0,78.0,Colombia,COL,1988 Summer,1988,Seoul,Athletics,Discus Throw,
Yosiry Urrutia Chaverra,F,30.0,176.0,65.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,Triple Jump,
Svein-Inge Valvik,M,31.0,194.0,115.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,Discus Throw,
Svein-Inge Valvik,M,39.0,194.0,115.0,Norway,NOR,1996 Summer,1996,Atlanta,Athletics,Discus Throw,
Francisco Vargas,M,20.0,172.0,58.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,20 kilometres Walk,
Herder Herberto Vzquez Corredor,M,25.0,170.0,59.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,"5,000 metres",
Herder Herberto Vzquez Corredor,M,25.0,170.0,59.0,Colombia,COL,1992 Summer,1992,Barcelona,Athletics,"10,000 metres",
Herder Herberto Vzquez Corredor,M,29.0,170.0,59.0,Colombia,COL,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",
Kaare Vefling,M,28.0,174.0,61.0,Norway,NOR,1948 Summer,1948,London,Athletics,"1,500 metres",
Rafael Vega Hernndez,M,24.0,170.0,63.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,20 kilometres Walk,
Paulo Cesar Villar Nieto,M,26.0,183.0,73.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,110 metres Hurdles,
Paulo Cesar Villar Nieto,M,30.0,183.0,73.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,110 metres Hurdles,
Paulo Cesar Villar Nieto,M,33.0,183.0,73.0,Colombia,COL,2012 Summer,2012,London,Athletics,110 metres Hurdles,
Jess A. Villegas Candelo,M,29.0,180.0,70.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,400 metres Hurdles,
Erling Vinne,M,19.0,189.0,80.0,Norway,NOR,1912 Summer,1912,Stockholm,Athletics,Triple Jump,
Erling Vinne,M,27.0,189.0,80.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,Triple Jump,
Jan Voje,M,29.0,186.0,72.0,Norway,NOR,1972 Summer,1972,Munich,Athletics,"3,000 metres Steeplechase",
Ljubica Christina Vukicevic (-Demidov),F,21.0,176.0,63.0,Norway,NOR,2008 Summer,2008,Beijing,Athletics,100 metres Hurdles,
Karsten Warholm,M,20.0,187.0,78.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres Hurdles,
Fritz Kristian Warncke,M,16.0,181.0,70.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,
Fritz Kristian Warncke,M,16.0,181.0,70.0,Norway,NOR,1972 Summer,1972,Munich,Swimming,200 metres Freestyle,
Fritz Kristian Warncke,M,20.0,181.0,70.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
Fritz Kristian Warncke,M,20.0,181.0,70.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,200 metres Freestyle,
Fritz Kristian Warncke,M,20.0,181.0,70.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,4 x 200 metres Freestyle Relay,
Anne Lise Wrness (-Wraa),F,17.0,183.0,63.0,Norway,NOR,1968 Summer,1968,Mexico City,Athletics,High Jump,
Kjellfred Weum,M,28.0,186.0,79.0,Norway,NOR,1968 Summer,1968,Mexico City,Athletics,110 metres Hurdles,
Ove Wislff,M,22.0,186.0,74.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,100 metres Breaststroke,
Ove Wislff,M,22.0,186.0,74.0,Norway,NOR,1976 Summer,1976,Montreal,Swimming,200 metres Breaststroke,
Anthony Jos Zambrano de la Cruz,M,18.0,184.0,72.0,Colombia,COL,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Guillermo Zapata,M,,187.0,73.0,Colombia,COL,1956 Summer,1956,Melbourne,Athletics,110 metres Hurdles,
Guillermo Zapata,M,,187.0,73.0,Colombia,COL,1956 Summer,1956,Melbourne,Athletics,4 x 400 metres Relay,
Sandra Patricia Zapata Prtela,F,27.0,160.0,53.0,Colombia,COL,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,
Sandra Patricia Zapata Prtela,F,31.0,160.0,53.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,
