Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Kylie Risk,F,22.0,161.0,48.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",
Kylie Risk,F,26.0,161.0,48.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 metres",
Petra Janina Rivers,F,27.0,174.0,75.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Javelin Throw,
Petra Janina Rivers,F,31.0,174.0,75.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Javelin Throw,
Fatuma Roba,F,22.0,160.0,49.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,Marathon,Gold
Fatuma Roba,F,26.0,160.0,49.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,Marathon,
James Roberts,M,21.0,194.0,90.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Freestyle,
James Roberts,M,21.0,194.0,90.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,
James Roberts,M,25.0,194.0,90.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Freestyle Relay,Bronze
Jean Evelyn Roberts,F,25.0,170.0,69.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,Discus Throw,
Kelsey-Lee Roberts,F,24.0,175.0,70.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Javelin Throw,
Martin Wade Roberts,M,22.0,199.0,84.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 200 metres Freestyle Relay,
Martin Wade Roberts,M,22.0,199.0,84.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Butterfly,
Martin Wade Roberts,M,26.0,199.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 200 metres Freestyle Relay,
Martin Wade Roberts,M,26.0,199.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Butterfly,
Martin Wade Roberts,M,26.0,199.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Individual Medley,
Glenda Joy Robertson (-Radley),F,15.0,169.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Backstroke,
Glenda Joy Robertson (-Radley),F,15.0,169.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Backstroke,
Denise Margaret Robertson-Boyd,F,23.0,175.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,100 metres,
Denise Margaret Robertson-Boyd,F,23.0,175.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,200 metres,
Denise Margaret Robertson-Boyd,F,23.0,175.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 100 metres Relay,
Denise Margaret Robertson-Boyd,F,27.0,175.0,61.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,100 metres,
Denise Margaret Robertson-Boyd,F,27.0,175.0,61.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,200 metres,
Brett Robinson,M,25.0,176.0,60.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",
"Joshua ""Josh"" Robinson",M,30.0,187.0,92.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Javelin Throw,
Rohan Stuart Robinson,M,24.0,188.0,79.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,400 metres Hurdles,
Rohan Stuart Robinson,M,28.0,188.0,79.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,400 metres Hurdles,
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,400 metres,
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,400 metres Hurdles,
"Kenneth James ""Ken"" Roche",M,22.0,188.0,84.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 400 metres Relay,
"Gregory Francis ""Greg"" Rogers",M,20.0,189.0,87.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Freestyle,
"Gregory Francis ""Greg"" Rogers",M,20.0,189.0,87.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,400 metres Freestyle,
"Gregory Francis ""Greg"" Rogers",M,20.0,189.0,87.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 100 metres Freestyle Relay,Bronze
"Gregory Francis ""Greg"" Rogers",M,20.0,189.0,87.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,4 x 200 metres Freestyle Relay,Silver
"Gregory Francis ""Greg"" Rogers",M,24.0,189.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,
"Gregory Francis ""Greg"" Rogers",M,24.0,189.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,
Neil William Rogers,M,19.0,183.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,
Neil William Rogers,M,19.0,183.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,
Neil William Rogers,M,19.0,183.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Butterfly,
Neil William Rogers,M,19.0,183.0,87.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Medley Relay,
Neil William Rogers,M,23.0,183.0,87.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
Neil William Rogers,M,23.0,183.0,87.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Butterfly,
Neil William Rogers,M,23.0,183.0,87.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Medley Relay,
"Philip John ""Phil"" Rogers",M,21.0,183.0,81.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Breaststroke,Bronze
"Philip John ""Phil"" Rogers",M,21.0,183.0,81.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Breaststroke,
"Philip John ""Phil"" Rogers",M,21.0,183.0,81.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
"Philip John ""Phil"" Rogers",M,25.0,183.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Breaststroke,
"Philip John ""Phil"" Rogers",M,25.0,183.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Breaststroke,
"Philip John ""Phil"" Rogers",M,25.0,183.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Bronze
"Philip John ""Phil"" Rogers",M,29.0,183.0,81.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Breaststroke,
Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Freestyle,
Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,
Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Silver
Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Backstroke,
Giaan Leigh Rooney,F,17.0,175.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Giaan Leigh Rooney,F,21.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,
Giaan Leigh Rooney,F,21.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Backstroke,
Giaan Leigh Rooney,F,21.0,175.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
Graeme Lindsay Rootham,M,24.0,177.0,73.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,800 metres,
Iain Murray Rose,M,17.0,185.0,80.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,400 metres Freestyle,Gold
Iain Murray Rose,M,17.0,185.0,80.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,"1,500 metres Freestyle",Gold
Iain Murray Rose,M,17.0,185.0,80.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,4 x 200 metres Freestyle Relay,Gold
Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,400 metres Freestyle,Gold
Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,"1,500 metres Freestyle",Silver
Iain Murray Rose,M,21.0,185.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 200 metres Freestyle Relay,Bronze
Joshua James Ross,M,23.0,185.0,83.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,100 metres,
Joshua James Ross,M,23.0,185.0,83.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,4 x 100 metres Relay,
Joshua James Ross,M,31.0,185.0,83.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 100 metres Relay,
Allison Joan Ross-Edwards (-Hodgson),F,19.0,175.0,62.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,400 metres,
Allison Joan Ross-Edwards (-Hodgson),F,19.0,175.0,62.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 400 metres Relay,
"Stanley Rupert ""Stan"" Rowley",M,23.0,178.0,71.0,Australia,AUS,1900 Summer,1900,Paris,Athletics,60 metres,Bronze
"Stanley Rupert ""Stan"" Rowley",M,23.0,178.0,71.0,Australia,AUS,1900 Summer,1900,Paris,Athletics,100 metres,Bronze
"Stanley Rupert ""Stan"" Rowley",M,23.0,178.0,71.0,Australia,AUS,1900 Summer,1900,Paris,Athletics,200 metres,Bronze
"Anneliese ""Annie"" Rubie",F,24.0,171.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,400 metres,
"Anneliese ""Annie"" Rubie",F,24.0,171.0,58.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,100 metres Freestyle,
Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Freestyle Relay,
Angela Mary Russell (-Harris),F,17.0,178.0,60.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,
Dion Russell,M,21.0,180.0,70.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,20 kilometres Walk,
Dion Russell,M,25.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,
Dion Russell,M,25.0,180.0,70.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,50 kilometres Walk,
Adam Rutter,M,21.0,170.0,58.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,50 kilometres Walk,
Adam Rutter,M,25.0,170.0,58.0,Australia,AUS,2012 Summer,2012,London,Athletics,20 kilometres Walk,
Michael A. B. Ryan,M,22.0,177.0,70.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,400 metres Hurdles,
Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,50 metres Freestyle,
Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,100 metres Freestyle,
Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Freestyle Relay,
Sarah Michelle Ryan,F,19.0,173.0,65.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Silver
Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,50 metres Freestyle,
Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Freestyle,
Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,
Sarah Michelle Ryan,F,23.0,173.0,65.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Sarah Michelle Ryan,F,27.0,173.0,65.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,Gold
Besu Sado Beko,F,20.0,172.0,56.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Moussa Said,M,21.0,180.0,64.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,400 metres,
Moussa Said,M,21.0,180.0,64.0,Ethiopia,ETH,1960 Summer,1960,Roma,Athletics,800 metres,
"Kathleen Veronica ""Kathy"" Sambell (-Wright)",F,29.0,175.0,59.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,4 x 100 metres Relay,
"Daniele ""Dani"" Samuels (-Stevens)",F,20.0,182.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Discus Throw,
"Daniele ""Dani"" Samuels (-Stevens)",F,24.0,182.0,82.0,Australia,AUS,2012 Summer,2012,London,Athletics,Discus Throw,
"Daniele ""Dani"" Samuels (-Stevens)",F,28.0,182.0,82.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Discus Throw,
Caitlin Sargent-Jones,F,24.0,171.0,60.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,4 x 400 metres Relay,
Jane Kara Saville (-White),F,21.0,164.0,52.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,10 kilometres Walk,
Jane Kara Saville (-White),F,25.0,164.0,52.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,
Jane Kara Saville (-White),F,29.0,164.0,52.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,Bronze
Jane Kara Saville (-White),F,33.0,164.0,52.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,20 kilometres Walk,
Natalie Saville,F,25.0,160.0,55.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,20 kilometres Walk,
Willi Alfred Sawall,M,38.0,171.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,50 kilometres Walk,
Willi Alfred Sawall,M,42.0,171.0,65.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,20 kilometres Walk,
Willi Alfred Sawall,M,42.0,171.0,65.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,50 kilometres Walk,
Kerry Anne Saxby-Junna,F,31.0,166.0,58.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,10 kilometres Walk,
Kerry Anne Saxby-Junna,F,35.0,166.0,58.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,10 kilometres Walk,
Kerry Anne Saxby-Junna,F,39.0,166.0,58.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,
"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,800 metres,
"Patrick Gerard ""Pat"" Scammell",M,23.0,189.0,67.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,"1,500 metres",
"Patrick Gerard ""Pat"" Scammell",M,27.0,189.0,67.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,"1,500 metres",
"Jessicah Lee ""Jess"" Schipper",F,17.0,170.0,60.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Butterfly,
"Jessicah Lee ""Jess"" Schipper",F,17.0,170.0,60.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Butterfly,Bronze
"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Butterfly,Bronze
"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Gold
"Jessicah Lee ""Jess"" Schipper",F,25.0,170.0,60.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Butterfly,
"Jessicah Lee ""Jess"" Schipper",F,25.0,170.0,60.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Butterfly,
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21.0,176.0,65.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Freestyle Relay,Bronze
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21.0,176.0,65.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Gold
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Freestyle,
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,Gold
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 200 metres Freestyle Relay,Silver
"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Silver
Carolyn Jeni Schuwalow (-Lloyd),F,23.0,163.0,46.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,"10,000 metres",
"William ""Bill"" Scott",M,28.0,183.0,67.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,"10,000 metres",
Tafese Seboka,M,22.0,177.0,66.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"3,000 metres Steeplechase",
Mamo Sebsibe,M,20.0,172.0,62.0,Ethiopia,ETH,1964 Summer,1964,Tokyo,Athletics,800 metres,
Mamo Sebsibe,M,20.0,172.0,62.0,Ethiopia,ETH,1964 Summer,1964,Tokyo,Athletics,"1,500 metres",
Mamo Sebsibe,M,24.0,172.0,62.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,800 metres,
Emily Jane Seebohm,F,16.0,180.0,70.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Backstroke,
Emily Jane Seebohm,F,16.0,180.0,70.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Gold
Emily Jane Seebohm,F,20.0,180.0,70.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Freestyle Relay,Gold
Emily Jane Seebohm,F,20.0,180.0,70.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Backstroke,Silver
Emily Jane Seebohm,F,20.0,180.0,70.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Silver
Emily Jane Seebohm,F,24.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Backstroke,
Emily Jane Seebohm,F,24.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Backstroke,
Emily Jane Seebohm,F,24.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Silver
Dino Sefir,M,24.0,178.0,61.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,Marathon,
Warwick Perrins Selvey,M,20.0,195.0,111.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Shot Put,
Warwick Perrins Selvey,M,20.0,195.0,111.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Discus Throw,
Warwick Perrins Selvey,M,24.0,195.0,111.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,Discus Throw,
Dawit Seyaum Biratu,F,20.0,161.0,49.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Michael Shelley,M,28.0,183.0,60.0,Australia,AUS,2012 Summer,2012,London,Athletics,Marathon,
Michael Shelley,M,32.0,183.0,60.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Marathon,
Lisa Sheridan-Paolini,F,37.0,150.0,44.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,20 kilometres Walk,
Tewodros Shiferaw,M,23.0,176.0,59.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"3,000 metres Steeplechase",
Wayne Shillington,M,17.0,177.0,70.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,"1,500 metres Freestyle",
"Geoffrey Lloyd ""Geoff"" Shipton",M,19.0,185.0,73.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Medley Relay,Silver
Simon Shirley,M,22.0,190.0,90.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,Decathlon,
"Matthew ""Matt"" Shirvington",M,21.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,100 metres,
"Matthew ""Matt"" Shirvington",M,21.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,200 metres,
"Matthew ""Matt"" Shirvington",M,21.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Hareg Sidelil,F,19.0,162.0,51.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"1,500 metres",
"Jonathan Scott ""Jon"" Sieben",M,17.0,176.0,74.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,200 metres Butterfly,Gold
"Jonathan Scott ""Jon"" Sieben",M,17.0,176.0,74.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 100 metres Medley Relay,Bronze
"Jonathan Scott ""Jon"" Sieben",M,22.0,176.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,100 metres Butterfly,
"Jonathan Scott ""Jon"" Sieben",M,22.0,176.0,74.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 100 metres Medley Relay,
"Jonathan Scott ""Jon"" Sieben",M,25.0,176.0,74.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Butterfly,
"Jonathan Scott ""Jon"" Sieben",M,25.0,176.0,74.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,4 x 100 metres Medley Relay,
Sileshi Mekuria Sihine,M,21.0,168.0,58.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 metres",Silver
Sileshi Mekuria Sihine,M,25.0,168.0,58.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 metres",Silver
Ian Douglas Sinfield,M,25.0,187.0,78.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,Marathon,
Fantaye Sirak,F,16.0,164.0,48.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,800 metres,
Allison Glen Smith,F,16.0,166.0,54.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Breaststroke,
Allison Glen Smith,F,16.0,166.0,54.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Breaststroke,
Allison Glen Smith,F,16.0,166.0,54.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,400 metres Individual Medley,
Daniel Smith,M,25.0,190.0,83.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,
David Gregory Smith,M,24.0,171.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,20 kilometres Walk,
David Gregory Smith,M,24.0,171.0,65.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,50 kilometres Walk,
David Gregory Smith,M,29.0,171.0,65.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,20 kilometres Walk,
Dean Bryan Smith (-Barton-Smith),M,24.0,182.0,82.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,Decathlon,
Lyle Smith (-Kildea),F,18.0,169.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Butterfly,
"Raymond Charles ""Ray"" Smith",M,27.0,188.0,85.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,50 kilometres Walk,
Kate Smyth (Harris-),F,35.0,165.0,50.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Marathon,
"Anthony Howard ""Tony"" Sneazwell",M,22.0,187.0,81.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,High Jump,
"Anthony Howard ""Tony"" Sneazwell",M,26.0,187.0,81.0,Australia,AUS,1968 Summer,1968,Mexico City,Athletics,High Jump,
Steven Solomon,M,19.0,186.0,73.0,Australia,AUS,2012 Summer,2012,London,Athletics,400 metres,
Steven Solomon,M,19.0,186.0,73.0,Australia,AUS,2012 Summer,2012,London,Athletics,4 x 400 metres Relay,
"Deborah Anne ""Debbie"" Sosimenko",F,26.0,169.0,90.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Hammer Throw,
"Deborah Anne ""Debbie"" Sosimenko",F,30.0,169.0,90.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Hammer Throw,
Lindsay Philip Spencer,M,18.0,177.0,72.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,100 metres Breaststroke,
Lindsay Philip Spencer,M,18.0,177.0,72.0,Australia,AUS,1980 Summer,1980,Moskva,Swimming,200 metres Breaststroke,
Christian David Sprenger,M,22.0,196.0,92.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,100 metres Breaststroke,
Christian David Sprenger,M,22.0,196.0,92.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Breaststroke,
Christian David Sprenger,M,22.0,196.0,92.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 100 metres Medley Relay,Silver
Christian David Sprenger,M,26.0,196.0,92.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Breaststroke,Silver
Christian David Sprenger,M,26.0,196.0,92.0,Australia,AUS,2012 Summer,2012,London,Swimming,4 x 100 metres Medley Relay,Bronze
Nicholas Sprenger,M,19.0,190.0,88.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,Silver
Nicholas Sprenger,M,23.0,190.0,88.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Freestyle,
"Benjamin ""Ben"" St. Lawrence",M,30.0,180.0,85.0,Australia,AUS,2012 Summer,2012,London,Athletics,"10,000 metres",
"Benjamin ""Ben"" St. Lawrence",M,34.0,180.0,85.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",
"Thomas ""Tom"" Stachewicz",M,18.0,184.0,79.0,Australia,AUS,1984 Summer,1984,Los Angeles,Swimming,4 x 200 metres Freestyle Relay,
"Thomas ""Tom"" Stachewicz",M,22.0,184.0,79.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,50 metres Freestyle,
"Thomas ""Tom"" Stachewicz",M,22.0,184.0,79.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,100 metres Freestyle,
"Thomas ""Tom"" Stachewicz",M,22.0,184.0,79.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Freestyle,
"Thomas ""Tom"" Stachewicz",M,22.0,184.0,79.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 200 metres Freestyle Relay,
