Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Renate Stecher (Meiner-),F,26.0,170.0,71.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics,100 meters,Silver
Bjarni Stefnsson,M,21.0,180.0,70.0,Iceland,ISL,1972 Summer,1972,Munich,Athletics,100 meters,
Bjarni Stefnsson,M,25.0,180.0,70.0,Iceland,ISL,1976 Summer,1976,Montreal,Athletics,100 meters,
Rbert tefko,M,28.0,178.0,61.0,Slovakia,SVK,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Manfred Steinbach,M,23.0,182.0,73.0,Germany,GER,1956 Summer,1956,Melbourne,Athletics,100 meters,
Erna Steinberg (-Boeck),F,16.0,168.0,54.0,Germany,GER,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Dieter-Jrgen Steinmann,M,26.0,180.0,74.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,
"Oskar Albinus ""Albin"" Stenroos",M,23.0,173.0,64.0,Finland,FIN,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",Bronze
"David John ""Dave"" Stephens",M,28.0,174.0,60.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Helen Herring Stephens,F,18.0,182.0,70.0,United States,USA,1936 Summer,1936,Berlin,Athletics,100 meters,Gold
Lydia Kittao Stephens (-Okech),F,22.0,170.0,60.0,Kenya,KEN,1968 Summer,1968,Mexico City,Athletics,100 meters,
Patrick Stevens,M,20.0,183.0,78.0,Belgium,BEL,1988 Summer,1988,Seoul,Athletics,100 meters,
Patrick Stevens,M,24.0,183.0,78.0,Belgium,BEL,1992 Summer,1992,Barcelona,Athletics,100 meters,
Patrick Stevens,M,28.0,183.0,78.0,Belgium,BEL,1996 Summer,1996,Atlanta,Athletics,100 meters,
Kerron Stewart,F,24.0,175.0,61.0,Jamaica,JAM,2008 Summer,2008,Beijing,Athletics,100 meters,Silver
Kerron Stewart,F,28.0,175.0,61.0,Jamaica,JAM,2012 Summer,2012,London,Athletics,100 meters,
"Joseph Laughlin ""Lachie"" Stewart",M,29.0,170.0,58.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,"10,000 meters",
"Raymond Douglas ""Ray"" Stewart",M,19.0,178.0,73.0,Jamaica,JAM,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Raymond Douglas ""Ray"" Stewart",M,23.0,178.0,73.0,Jamaica,JAM,1988 Summer,1988,Seoul,Athletics,100 meters,
"Raymond Douglas ""Ray"" Stewart",M,27.0,178.0,73.0,Jamaica,JAM,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Raymond Douglas ""Ray"" Stewart",M,31.0,178.0,73.0,Jamaica,JAM,1996 Summer,1996,Atlanta,Athletics,100 meters,
Robinson David Stewart,M,20.0,185.0,70.0,Swaziland,SWZ,1992 Summer,1992,Barcelona,Athletics,100 meters,
Zoila Rosa Stewart Lee,F,23.0,165.0,53.0,Costa Rica,CRC,1992 Summer,1992,Barcelona,Athletics,100 meters,
Martin Stokken,M,25.0,183.0,72.0,Norway,NOR,1948 Summer,1948,London,Athletics,"10,000 meters",
Martin Stokken,M,29.0,183.0,72.0,Norway,NOR,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",
"Curtis Charles ""Curt"" Stone",M,29.0,175.0,61.0,United States,USA,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",
Hans Lennart Olofsson Strandberg,M,21.0,187.0,75.0,Sweden,SWE,1936 Summer,1936,Berlin,Athletics,100 meters,
Eivor Mona-Lisa Strandvall-Pursiainen,F,25.0,170.0,57.0,Finland,FIN,1976 Summer,1976,Montreal,Athletics,100 meters,
Kareem Streete-Thompson,M,19.0,183.0,91.0,Cayman Islands,CAY,1992 Summer,1992,Barcelona,Athletics,100 meters,
Kareem Streete-Thompson,M,31.0,183.0,91.0,Cayman Islands,CAY,2004 Summer,2004,Athina,Athletics,100 meters,
Patrik Sten Ola Strenius (Johansson-),M,24.0,174.0,75.0,Sweden,SWE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Shirley Barbara Strickland de la Hunty,F,23.0,172.0,57.0,Australia,AUS,1948 Summer,1948,London,Athletics,100 meters,Bronze
Shirley Barbara Strickland de la Hunty,F,26.0,172.0,57.0,Australia,AUS,1952 Summer,1952,Helsinki,Athletics,100 meters,Bronze
Shirley Barbara Strickland de la Hunty,F,31.0,172.0,57.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,100 meters,
Hilda Gwendolyn Strike (-Sisson),F,21.0,159.0,48.0,Canada,CAN,1932 Summer,1932,Los Angeles,Athletics,100 meters,Silver
Oleg Strizhakov,M,29.0,179.0,61.0,Unified Team,EUN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Ellen Strophal-Streidt (-Wendland-),F,20.0,168.0,55.0,East Germany,GDR,1972 Summer,1972,Munich,Athletics,100 meters,
Norris Stubbs,M,19.0,173.0,68.0,Bahamas,BAH,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Christa Stubnick (Seliger-, -Fischer)",F,22.0,159.0,52.0,Germany,GER,1956 Summer,1956,Melbourne,Athletics,100 meters,Silver
Chandra Lavon Sturrup,F,24.0,163.0,61.0,Bahamas,BAH,1996 Summer,1996,Atlanta,Athletics,100 meters,
Chandra Lavon Sturrup,F,29.0,163.0,61.0,Bahamas,BAH,2000 Summer,2000,Sydney,Athletics,100 meters,
Chandra Lavon Sturrup,F,32.0,163.0,61.0,Bahamas,BAH,2004 Summer,2004,Athina,Athletics,100 meters,
Chandra Lavon Sturrup,F,36.0,163.0,61.0,Bahamas,BAH,2008 Summer,2008,Beijing,Athletics,100 meters,
Khrystyna Petrivna Stuy,F,28.0,168.0,60.0,Ukraine,UKR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Su Bingtian,M,22.0,173.0,70.0,China,CHN,2012 Summer,2012,London,Athletics,100 meters,
Su Bingtian,M,26.0,173.0,70.0,China,CHN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Su Wen-Ho,M,22.0,172.0,67.0,Chinese Taipei,TPE,1968 Summer,1968,Mexico City,Athletics,100 meters,
Su Wen-Ho,M,26.0,172.0,67.0,Chinese Taipei,TPE,1972 Summer,1972,Munich,Athletics,100 meters,
Alejandro Surez Velzquez,M,27.0,176.0,66.0,Mexico,MEX,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Gerardo N. Suero Correa,M,22.0,177.0,65.0,Dominican Republic,DOM,1980 Summer,1980,Moskva,Athletics,100 meters,
Shingo Suetsugu,M,24.0,178.0,68.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,100 meters,
Tatsuo Sugimoto,M,21.0,183.0,76.0,Japan,JPN,1992 Summer,1992,Barcelona,Athletics,100 meters,
Vladimir Georgiyevich Sukharev,M,28.0,179.0,76.0,Soviet Union,URS,1952 Summer,1952,Helsinki,Athletics,100 meters,
Mona Coco Sulaiman,F,18.0,165.0,59.0,Philippines,PHI,1960 Summer,1960,Roma,Athletics,100 meters,
Mona Coco Sulaiman,F,22.0,165.0,59.0,Philippines,PHI,1964 Summer,1964,Tokyo,Athletics,100 meters,
Peauope Suli,M,24.0,190.0,90.0,Tonga,TGA,1988 Summer,1988,Seoul,Athletics,100 meters,
Firaya Rifkatovna Sultanova (-Zhdanova),F,35.0,166.0,52.0,Russia,RUS,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Emma Sulter,F,28.0,162.0,54.0,France,FRA,1980 Summer,1980,Moskva,Athletics,100 meters,
Adille Sumariwalla,M,21.0,168.0,67.0,India,IND,1980 Summer,1980,Moskva,Athletics,100 meters,
Sun Yingjie,F,25.0,164.0,50.0,China,CHN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
"Phang Cue ""P. C."" Suppiah",M,23.0,168.0,54.0,Singapore,SGP,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Bruny Surin,M,25.0,180.0,81.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics,100 meters,
Bruny Surin,M,29.0,180.0,81.0,Canada,CAN,1996 Summer,1996,Atlanta,Athletics,100 meters,
Bruny Surin,M,33.0,180.0,81.0,Canada,CAN,2000 Summer,2000,Sydney,Athletics,100 meters,
Erwin Heru Susanto,M,26.0,175.0,68.0,Indonesia,INA,2000 Summer,2000,Sydney,Athletics,100 meters,
Jzsef St,M,27.0,174.0,58.0,Hungary,HUN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Fusashige Suzuki,M,22.0,162.0,54.0,Japan,JPN,1936 Summer,1936,Berlin,Athletics,"10,000 meters",
Hiromi Suzuki,F,23.0,155.0,43.0,Japan,JPN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Hiromi Suzuki,F,27.0,155.0,43.0,Japan,JPN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Tsugumichi Suzuki,M,22.0,170.0,52.0,Japan,JPN,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Nikolay Ivanovich Sviridov,M,30.0,179.0,65.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Arthur Wellington Sweeney,M,27.0,175.0,70.0,Great Britain,GBR,1936 Summer,1936,Berlin,Athletics,100 meters,
Andrzej wierczyski,M,23.0,176.0,78.0,Poland,POL,1976 Summer,1976,Montreal,Athletics,100 meters,
Ewa Nikola Swoboda,F,19.0,167.0,60.0,Poland,POL,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Barka N. Sy,M,25.0,171.0,71.0,Senegal,SEN,1968 Summer,1968,Mexico City,Athletics,100 meters,
Barka N. Sy,M,29.0,171.0,71.0,Senegal,SEN,1972 Summer,1972,Munich,Athletics,100 meters,
Barka N. Sy,M,32.0,171.0,71.0,Senegal,SEN,1976 Summer,1976,Montreal,Athletics,100 meters,
Zbigniew Stanisaw Syka,M,28.0,176.0,71.0,Poland,POL,1964 Summer,1964,Tokyo,Athletics,100 meters,
Ji Skora,M,26.0,180.0,66.0,Czechoslovakia,TCH,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Max Franz Syring,M,23.0,170.0,60.0,Germany,GER,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",
Pl Szalay (Szalav),M,19.0,180.0,77.0,Hungary,HUN,1912 Summer,1912,Stockholm,Athletics,100 meters,
Aleksander Szenajch,M,19.0,171.0,70.0,Poland,POL,1924 Summer,1924,Paris,Athletics,100 meters,
Jnos Szernyi,M,30.0,174.0,58.0,Hungary,HUN,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Irena Szewiska-Kirszenstein,F,22.0,176.0,60.0,Poland,POL,1968 Summer,1968,Mexico City,Athletics,100 meters,Bronze
Irena Szewiska-Kirszenstein,F,26.0,176.0,60.0,Poland,POL,1972 Summer,1972,Munich,Athletics,100 meters,
Marie-Jose Ta Lou,F,27.0,159.0,50.0,Cote d'Ivoire,CIV,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Yuliya Gennadyevna Tabakova (-Bubnenkova),F,24.0,165.0,55.0,Russia,RUS,2004 Summer,2004,Athina,Athletics,100 meters,
Kidane Tadesse Habtesilase,M,21.0,170.0,54.0,Eritrea,ERI,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Zersenay Tadesse Habtesilase,M,22.0,160.0,54.0,Eritrea,ERI,2004 Summer,2004,Athina,Athletics,"10,000 meters",Bronze
Zersenay Tadesse Habtesilase,M,26.0,160.0,54.0,Eritrea,ERI,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Zersenay Tadesse Habtesilase,M,30.0,160.0,54.0,Eritrea,ERI,2012 Summer,2012,London,Athletics,"10,000 meters",
Zersenay Tadesse Habtesilase,M,34.0,160.0,54.0,Eritrea,ERI,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
"Patricia Nooroa ""Pat"" Taea",F,19.0,170.0,67.0,Cook Islands,COK,2012 Summer,2012,London,Athletics,100 meters,
"Patricia Nooroa ""Pat"" Taea",F,23.0,170.0,67.0,Cook Islands,COK,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Hassan Taftian,M,23.0,187.0,68.0,Iran,IRI,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Michael John ""Mike"" Tagg",M,21.0,185.0,60.0,Great Britain,GBR,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Rima Taha Farid,F,25.0,175.0,60.0,Jordan,JOR,2012 Summer,2012,London,Athletics,100 meters,
Ilmari Richard Taipale,M,28.0,176.0,67.5,Finland,FIN,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Masaji Tajima,M,23.0,171.0,58.0,Japan,JPN,1952 Summer,1952,Helsinki,Athletics,100 meters,
Pia Tajnikar,F,22.0,180.0,64.0,Slovenia,SLO,2008 Summer,2008,Beijing,Athletics,100 meters,
Chiemi Takahashi,F,24.0,160.0,43.0,Japan,JPN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Toshinari Takaoka,M,25.0,186.0,64.0,Japan,JPN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Toshinari Takaoka,M,29.0,186.0,64.0,Japan,JPN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Yuka Takashima,F,28.0,153.0,39.0,Japan,JPN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Shoichiro Takenaka,M,19.0,158.0,46.0,Japan,JPN,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",
Kensuke Takezawa,M,21.0,170.0,53.0,Japan,JPN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Nooa Takooa,M,19.0,160.0,67.0,Kiribati,KIR,2012 Summer,2012,London,Athletics,100 meters,
Enrique Talavera Rubio,M,21.0,183.0,75.0,Spain,ESP,1988 Summer,1988,Seoul,Athletics,100 meters,
Jesse Jay Tamangrow,M,26.0,163.0,67.0,Palau,PLW,2008 Summer,2008,Beijing,Athletics,100 meters,
Megumi Tanaka (-Oshima),F,28.0,162.0,46.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Walapa Tangjitsusorn,F,31.0,155.0,48.0,Thailand,THA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Moses Kiptarbet Tanui,M,23.0,165.0,55.0,Kenya,KEN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Moses Kiptarbet Tanui,M,26.0,165.0,55.0,Kenya,KEN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Paul Kipngetich Tanui,M,25.0,168.0,47.0,Kenya,KEN,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",Silver
Bimal Chandra Tarafdar,M,22.0,168.0,60.0,Bangladesh,BAN,1996 Summer,1996,Atlanta,Athletics,100 meters,
Rossella Tarolo,F,23.0,174.0,53.0,Italy,ITA,1988 Summer,1988,Seoul,Athletics,100 meters,
Istvn Tatr,M,22.0,174.0,68.0,Hungary,HUN,1980 Summer,1980,Moskva,Athletics,100 meters,
Istvn Tatr,M,30.0,174.0,68.0,Hungary,HUN,1988 Summer,1988,Seoul,Athletics,100 meters,
Vaciseva Tavaga,F,18.0,182.0,65.0,Fiji,FIJ,1992 Summer,1992,Barcelona,Athletics,100 meters,
Pauli Jalmar Tavisalo,M,24.0,176.0,66.5,Finland,FIN,1952 Summer,1952,Helsinki,Athletics,100 meters,
Isabel Taylor Rodrguez,F,19.0,162.0,54.0,Cuba,CUB,1976 Summer,1976,Montreal,Athletics,100 meters,
Robert James Taylor,M,23.0,183.0,80.0,United States,USA,1972 Summer,1972,Munich,Athletics,100 meters,Silver
Angella Marie Taylor-Issajenko,F,25.0,167.0,61.0,Canada,CAN,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Angella Marie Taylor-Issajenko,F,29.0,167.0,61.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,100 meters,
Charles Tayot,M,21.0,178.0,60.0,Gabon,GAB,1992 Summer,1992,Barcelona,Athletics,100 meters,
"Gerardus Franciscus ""Gerard"" Tebroke",M,30.0,184.0,70.0,Netherlands,NED,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
"Matthew ""Matt"" Tegenkamp",M,30.0,186.0,68.0,United States,USA,2012 Summer,2012,London,Athletics,"10,000 meters",
Teina Teiti,M,17.0,185.0,85.0,Cook Islands,COK,2000 Summer,2000,Sydney,Athletics,100 meters,
"Sylvie ""Sylviane"" Telliez (Marotel-)",F,25.0,170.0,58.0,France,FRA,1968 Summer,1968,Mexico City,Athletics,100 meters,
"Sylvie ""Sylviane"" Telliez (Marotel-)",F,29.0,170.0,58.0,France,FRA,1972 Summer,1972,Munich,Athletics,100 meters,
"Sylvie ""Sylviane"" Telliez (Marotel-)",F,33.0,170.0,58.0,France,FRA,1976 Summer,1976,Montreal,Athletics,100 meters,
Rodman Teltull,M,18.0,170.0,64.0,Palau,PLW,2012 Summer,2012,London,Athletics,100 meters,
Rodman Teltull,M,22.0,170.0,64.0,Palau,PLW,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Kenias Tembo,M,25.0,173.0,56.0,Zimbabwe,ZIM,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Nabiba Naftali Temu,M,19.0,174.0,62.0,Kenya,KEN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Nabiba Naftali Temu,M,23.0,174.0,62.0,Kenya,KEN,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",Gold
Nabiba Naftali Temu,M,27.0,174.0,62.0,Kenya,KEN,1972 Summer,1972,Munich,Athletics,"10,000 meters",
"Martin ""Marti"" ten Kate",M,29.0,172.0,58.0,Netherlands,NED,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
ngela Gabriela Tenorio Micolta,F,20.0,166.0,55.0,Ecuador,ECU,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Martha Tenorio Pancar,F,25.0,154.0,50.0,Ecuador,ECU,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Paul Kibii Tergat,M,27.0,182.0,62.0,Kenya,KEN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",Silver
Paul Kibii Tergat,M,31.0,182.0,62.0,Kenya,KEN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",Silver
"Alexandros ""Alex"" Terzian",M,28.0,180.0,74.0,Greece,GRE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Nguse Tesfaldet Amlosom,M,25.0,180.0,56.0,Eritrea,ERI,2012 Summer,2012,London,Athletics,"10,000 meters",
Nguse Tesfaldet Amlosom,M,29.0,180.0,56.0,Eritrea,ERI,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Karitaake Tewaaki,F,18.0,155.0,52.0,Kiribati,KIR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Lewis Tewanima,M,,160.0,51.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",Silver
Walter Beardsley Tewksbury,M,24.0,183.0,64.0,United States,USA,1900 Summer,1900,Paris,Athletics,100 meters,Silver
Motlalepula Thabana,M,30.0,153.0,54.0,Lesotho,LES,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Aikaterini Thanou,F,21.0,165.0,56.0,Greece,GRE,1996 Summer,1996,Atlanta,Athletics,100 meters,
Aikaterini Thanou,F,25.0,165.0,56.0,Greece,GRE,2000 Summer,2000,Sydney,Athletics,100 meters,Silver
Chandra Kala Thapa,F,27.0,162.0,56.0,Nepal,NEP,2008 Summer,2008,Beijing,Athletics,100 meters,
Tilak Ram Tharu,M,19.0,168.0,72.0,Nepal,NEP,2012 Summer,2012,London,Athletics,100 meters,
Jutamass Thavoncharoen,F,26.0,168.0,55.0,Thailand,THA,2008 Summer,2008,Beijing,Athletics,100 meters,
Valry Andr Thard,M,18.0,164.0,52.0,Haiti,HAI,1924 Summer,1924,Paris,Athletics,100 meters,
Valry Andr Thard,M,22.0,164.0,52.0,Haiti,HAI,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Valry Andr Thard,M,27.0,164.0,52.0,Haiti,HAI,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Jurgen Themen,M,22.0,172.0,75.0,Suriname,SUR,2008 Summer,2008,Beijing,Athletics,100 meters,
Jurgen Themen,M,26.0,172.0,75.0,Suriname,SUR,2012 Summer,2012,London,Athletics,100 meters,
Jurgen Themen,M,30.0,172.0,75.0,Suriname,SUR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Georgios Theodoridis,M,27.0,181.0,80.0,Greece,GRE,2000 Summer,2000,Sydney,Athletics,100 meters,
Georgios Theodoridis,M,31.0,181.0,80.0,Greece,GRE,2004 Summer,2004,Athina,Athletics,100 meters,
Pascal Thophile,M,26.0,176.0,75.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Alexander Thieme,M,22.0,187.0,84.0,East Germany,GDR,1976 Summer,1976,Montreal,Athletics,100 meters,
Julien Thode,M,19.0,179.0,72.0,Netherlands Antilles,AHO,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Andrea Irmgard Thomas (Bersch-, -Wei)",F,25.0,176.0,62.0,West Germany,FRG,1988 Summer,1988,Seoul,Athletics,100 meters,
Dwight Thomas,M,23.0,185.0,82.0,Jamaica,JAM,2004 Summer,2004,Athina,Athletics,100 meters,
"Rupert Broas Thomas, Jr.",M,21.0,183.0,70.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,
Shirley Anne Thomas (-Burgess),F,21.0,160.0,48.0,Great Britain,GBR,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Brenessa Thompson,F,20.0,163.0,62.0,Guyana,GUY,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Christopher Peter A. ""Chris"" Thompson",M,31.0,178.0,67.0,Great Britain,GBR,2012 Summer,2012,London,Athletics,"10,000 meters",
Elaine Thompson,F,24.0,167.0,57.0,Jamaica,JAM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,Gold
Obadele Olutosin Thompson,M,20.0,182.0,78.0,Barbados,BAR,1996 Summer,1996,Atlanta,Athletics,100 meters,
Obadele Olutosin Thompson,M,24.0,182.0,78.0,Barbados,BAR,2000 Summer,2000,Sydney,Athletics,100 meters,Bronze
Obadele Olutosin Thompson,M,28.0,182.0,78.0,Barbados,BAR,2004 Summer,2004,Athina,Athletics,100 meters,
Richard Thompson,M,23.0,188.0,80.0,Trinidad and Tobago,TTO,2008 Summer,2008,Beijing,Athletics,100 meters,Silver
Richard Thompson,M,27.0,188.0,80.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,
Richard Thompson,M,31.0,188.0,80.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Gavin Howard Thorley,M,25.0,183.0,64.0,New Zealand,NZL,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Colin Evandale Thurton,M,33.0,179.0,67.0,Belize,BIZ,1976 Summer,1976,Montreal,Athletics,100 meters,
Thyge Pedersen Thgersen,M,25.0,172.0,63.0,Denmark,DEN,1952 Summer,1952,Helsinki,Athletics,"10,000 meters",
Thyge Pedersen Thgersen,M,30.0,172.0,63.0,Denmark,DEN,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
Hilmar orbjrnsson,M,22.0,180.0,79.0,Iceland,ISL,1956 Summer,1956,Melbourne,Athletics,100 meters,
Hilmar orbjrnsson,M,25.0,180.0,79.0,Iceland,ISL,1960 Summer,1960,Roma,Athletics,100 meters,
Finnbjrn orvaldsson,M,24.0,180.0,71.0,Iceland,ISL,1948 Summer,1948,London,Athletics,100 meters,
Tian Yumei,F,22.0,165.0,60.0,China,CHN,1988 Summer,1988,Seoul,Athletics,100 meters,
Tian Yumei,F,26.0,165.0,60.0,China,CHN,1992 Summer,1992,Barcelona,Athletics,100 meters,
Domingo Tibaduiza Reyes,M,21.0,169.0,54.0,Colombia,COL,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Domingo Tibaduiza Reyes,M,25.0,169.0,54.0,Colombia,COL,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Domingo Tibaduiza Reyes,M,29.0,169.0,54.0,Colombia,COL,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Domingo Tibaduiza Reyes,M,33.0,169.0,54.0,Colombia,COL,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Erin Hinano Tierney,F,18.0,170.0,56.0,Cook Islands,COK,1988 Summer,1988,Seoul,Athletics,100 meters,
Nol Tijou,M,30.0,176.0,69.0,France,FRA,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Pivi Marja Sinikka Tikkanen (Kunttu-),F,32.0,163.0,49.0,Finland,FIN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Stefano Maria Tilli,M,21.0,178.0,70.0,Italy,ITA,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Stefano Maria Tilli,M,33.0,178.0,70.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Stefano Maria Tilli,M,38.0,178.0,70.0,Italy,ITA,2000 Summer,2000,Sydney,Athletics,100 meters,
Alice Jemeli Timbilil,F,17.0,155.0,45.0,Kenya,KEN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Alice Jemeli Timbilil,F,21.0,155.0,45.0,Kenya,KEN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Etimoni Timuani,M,24.0,184.0,72.0,Tuvalu,TUV,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Nancy Tinari (Rooks-),F,29.0,155.0,40.0,Canada,CAN,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Luis Alfonso Tipn,M,30.0,165.0,64.0,Ecuador,ECU,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Dennis Robert Tipping,M,20.0,183.0,62.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,100 meters,
Ren Eugne Ernest Tirard,M,20.0,180.0,68.0,France,FRA,1920 Summer,1920,Antwerpen,Athletics,100 meters,
Tetiana Tkalich,F,29.0,163.0,54.0,Ukraine,UKR,2004 Summer,2004,Athina,Athletics,100 meters,
Edgardo Toetti,M,17.0,187.0,80.0,Italy,ITA,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Aisea Tohi,M,21.0,185.0,68.0,Tonga,TGA,2008 Summer,2008,Beijing,Athletics,100 meters,
Boris Sergeyevich Tokarev,M,29.0,178.0,72.0,Soviet Union,URS,1956 Summer,1956,Melbourne,Athletics,100 meters,
Tau John Tokwepota,M,20.0,163.0,48.0,Papua New Guinea,PNG,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Tau John Tokwepota,M,28.0,163.0,48.0,Papua New Guinea,PNG,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Tamirat Tola Abera,M,24.0,181.0,59.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",Bronze
"Thomas Edward ""Eddie"" Tolan, Jr.",M,23.0,170.0,65.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,100 meters,Gold
Girma Tolla,M,24.0,174.0,57.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Josef Tom,M,30.0,177.0,67.0,Czechoslovakia,TCH,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Mary Tombiri-Shirey (-Ero),F,23.0,160.0,56.0,Nigeria,NGR,1996 Summer,1996,Atlanta,Athletics,100 meters,
Souksavanh Tonsacktheva,M,19.0,158.0,56.0,Laos,LAO,2008 Summer,2008,Beijing,Athletics,100 meters,
